country,year,suicides_no,population,suicides_calc,gdp,gdp_per_capita
Saint Lucia,2009,13,159820,8.134150919784759,"1,262,973,407",7902
Saint Lucia,2010,4,161503,2.476734178312477,"1,381,968,259",8557
Saint Vincent and Grenadines,1995,7,95974,7.2936420280492635,"316,008,481",3293
Saint Vincent and Grenadines,1996,8,96095,8.325094958114367,"331,489,704",3450
Saint Vincent and Grenadines,1997,3,96255,3.1167212092878294,"347,770,000",3613
Saint Vincent and Grenadines,1998,10,96449,10.368173853539176,"373,619,852",3874
Saint Vincent and Grenadines,1999,6,96685,6.2057196049025185,"390,719,148",4041
Saint Vincent and Grenadines,2000,5,96956,5.156978423202277,"396,270,000",4087
Saint Vincent and Grenadines,2001,8,97341,8.218530732168357,"430,040,370",4418
Saint Vincent and Grenadines,2002,7,97799,7.157537398132905,"461,883,444",4723
Saint Vincent and Grenadines,2003,4,98292,4.069507182680177,"481,806,296",4902
Saint Vincent and Grenadines,2004,4,98740,4.05104314360948,"521,975,111",5286
Saint Vincent and Grenadines,2005,8,99118,8.07118787707581,"550,728,667",5556
Saint Vincent and Grenadines,2006,6,99463,6.032393955541257,"610,930,037",6142
Saint Vincent and Grenadines,2007,11,99689,11.034316725014795,"651,833,333",6539
Saint Vincent and Grenadines,2008,4,99826,4.006972131508825,"695,428,852",6966
Saint Vincent and Grenadines,2009,1,99927,1.0007305332893013,"674,922,481",6754
Saint Vincent and Grenadines,2010,5,100050,4.997501249375312,"681,225,963",6809
San Marino,1999,2,25192,7.939028262940616,"1,215,640,315",48255
San Marino,2000,1,25369,3.941818755173637,"1,101,897,918",43435
San Marino,2005,1,28264,3.5380696292103027,"1,958,711,603",69301
Serbia,1998,1460,7179002,20.3370886371114,"18,284,194,680",2547
Serbia,1999,1571,7162831,21.93266880092522,"18,409,364,147",2570
Serbia,2000,1543,7149140,21.583015579496276,"6,540,247,190",915
Serbia,2001,1442,7142410,20.18926384791688,"12,267,175,481",1718
Serbia,2002,1446,7138113,20.2574545961937,"16,116,843,146",2258
Serbia,2003,1378,7111975,19.37577114655212,"21,188,704,081",2979
Serbia,2004,1345,7086364,18.980114484663787,"24,861,483,281",3508
Serbia,2005,1437,7058982,20.357042984385,"26,252,007,830",3719
Serbia,2006,1443,7031811,20.52102936213729,"30,607,991,862",4353
Serbia,2007,1353,7009610,19.302072440549473,"40,289,556,656",5748
Serbia,2008,1289,6988532,18.444503080189087,"49,259,526,053",7049
Serbia,2009,1373,6968240,19.70368414405933,"42,616,653,300",6116
Serbia,2010,1207,6944871,17.379732467312927,"39,460,357,731",5682
Seychelles,2001,6,75363,7.961466502129692,"622,262,057",8257
Seychelles,2002,5,76904,6.501612399875169,"697,518,248",9070
Seychelles,2003,8,78402,10.203821331088493,"705,704,816",9001
Seychelles,2004,6,79735,7.524926318429799,"839,319,927",10526
Seychelles,2005,5,80900,6.180469715698393,"919,103,255",11361
Seychelles,2006,8,81691,9.793000452926272,"1,016,418,229",12442
Seychelles,2007,6,82331,7.287655925471572,"1,033,561,654",12554
Seychelles,2008,4,82900,4.8250904704463204,"967,199,594",11667
Seychelles,2009,4,83429,4.7944959186853495,"847,397,850",10157
Seychelles,2010,6,83885,7.15264946057102,"969,936,525",11563
Singapore,1991,296,2559300,11.56566248583597,"45,474,442,836",17768
Singapore,1992,277,2604000,10.637480798771122,"52,156,414,979",20029
Singapore,1993,270,2655800,10.166428194894193,"60,644,572,348",22835
Singapore,1994,316,2712200,11.651058181550033,"73,777,792,327",27202
Singapore,1995,364,2765300,13.16312877445485,"87,890,009,877",31783
Singapore,1996,239,2823100,8.465870851191951,"96,403,758,865",34148
Singapore,1997,303,2880000,10.520833333333334,"100,163,995,151",34779
Singapore,1998,328,2940200,11.155703693626284,"85,707,636,233",29150
Singapore,1999,277,2997100,9.242267525274432,"86,283,126,844",28789
Singapore,2000,309,3047600,10.139125869536684,"95,833,932,715",31446
Singapore,2001,305,3103000,9.829197550757332,"89,286,208,629",28774
Singapore,2002,321,3165200,10.141539239226589,"91,941,192,896",29048
Singapore,2003,320,3226200,9.918789907631268,"97,001,377,569",30067
Singapore,2004,335,3281400,10.20905710977022,"114,188,557,567",34799
Singapore,2005,359,3342400,10.740785064624221,"127,417,688,056",38122
Singapore,2006,372,3411900,10.903015914886133,"147,797,218,201",43318
Singapore,2007,328,3389600,9.676658012744866,"179,981,288,567",53098
Singapore,2008,319,3448900,9.249325872017165,"192,225,881,688",55735
Singapore,2009,349,3536100,9.869630383756116,"192,408,387,762",54413
Singapore,2010,296,3576800,8.275553567434578,"236,421,782,178",66099
Slovakia,1992,796,4909228,16.21436201374228,"15,431,288,006",3143
Slovakia,1993,738,4935260,14.953619464830627,"16,452,201,101",3334
Slovakia,1994,691,4974858,13.889843690010851,"20,079,363,626",4036
Slovakia,1995,735,5005232,14.684633998983463,"25,733,043,137",5141
Slovakia,1996,672,5032436,13.353373992237557,"27,821,913,815",5529
Slovakia,1997,630,5058389,12.454558160710851,"27,660,149,541",5468
Slovakia,1998,673,5081100,13.245163448859499,"29,828,899,206",5871
Slovakia,1999,692,5098200,13.573418069122436,"30,415,095,887",5966
Slovakia,2000,729,5111813,14.261085059253928,"29,114,875,622",5696
Slovakia,2001,692,5100256,13.567946393279083,"30,703,017,450",6020
Slovakia,2002,717,5107584,14.037948274565823,"35,083,608,131",6869
Slovakia,2003,753,5113982,14.72433809896085,"46,731,767,494",9138
Slovakia,2004,676,5121210,13.200005467457887,"57,240,535,138",11177
Slovakia,2005,679,5126946,13.24375173836432,"62,697,540,107",12229
Slovakia,2006,0,5129369,0.0,"70,596,729,394",13763
Slovakia,2007,0,5132660,0.0,"86,304,245,825",16815
Slovakia,2008,591,5137067,11.504619270101013,"100,324,627,215",19530
Slovakia,2009,601,5141744,11.688641052530036,"88,945,625,174",17299
Slovakia,2010,631,5147562,12.25823020684355,"89,501,012,916",17387
Slovenia,1995,564,1884000,29.936305732484076,"21,273,055,398",11291
Slovenia,1996,607,1893100,32.06381068089377,"21,480,023,017",11346
Slovenia,1997,593,1883900,31.477254631349858,"20,749,140,606",11014
Slovenia,1998,612,1880300,32.54799765994788,"22,125,435,372",11767
Slovenia,1999,590,1884400,31.309700700488218,"22,689,994,990",12041
Slovenia,2000,588,1886483,31.169112046066676,"20,342,201,356",10783
Slovenia,2001,581,1901330,30.557557078466125,"20,875,387,068",10979
Slovenia,2002,540,1906124,28.329741401923485,"23,563,576,758",12362
Slovenia,2003,562,1907589,29.461272842315616,"29,697,448,108",15568
Slovenia,2004,512,1907862,26.83632254324474,"34,470,227,454",18067
Slovenia,2005,503,1911817,26.310049549721548,"36,346,974,008",19012
Slovenia,2006,529,1918570,27.572619190334468,"39,587,732,029",20634
Slovenia,2007,434,1927332,22.51817538441742,"48,114,688,201",24964
Slovenia,2008,408,1943758,20.990267306938414,"55,589,849,128",28599
Slovenia,2009,447,1942037,23.017069190751773,"50,244,793,832",25872
Slovenia,2010,414,1944774,21.287820589950297,"48,013,606,745",24689
South Africa,1996,143,37773652,0.37857075614505054,"147,607,982,695",3908
South Africa,1997,104,38528157,0.269932454853732,"152,586,154,514",3960
South Africa,1998,180,39232468,0.4588036623135715,"137,774,361,015",3512
South Africa,1999,279,39907560,0.6991156562816669,"136,631,966,609",3424
South Africa,2000,267,40568559,0.6581451414135759,"136,361,854,808",3361
South Africa,2001,384,41185599,0.932364732633851,"121,600,818,310",2953
South Africa,2002,236,41803868,0.5645410611286018,"115,748,110,113",2769
South Africa,2003,256,42415309,0.6035556643003591,"175,256,916,996",4132
South Africa,2004,383,43005874,0.8905760175923875,"228,937,347,866",5323
South Africa,2005,458,43566107,1.051275937967099,"257,671,413,751",5914
South Africa,2006,514,44079057,1.1660866519898554,"271,811,088,781",6166
South Africa,2007,417,44577435,0.9354508620785381,"299,033,511,000",6708
South Africa,2008,441,43680586,1.0096018400485745,"287,099,991,517",6573
South Africa,2009,372,45607048,0.8156634036037588,"297,216,730,669",6517
South Africa,2010,393,46176200,0.8510877898138002,"375,298,134,440",8128
Spain,1991,2916,36958100,7.890015991081793,"575,598,537,070",15574
Spain,1992,2786,37000900,7.529546578596737,"629,202,392,004",17005
Spain,1993,3037,37122100,8.181110443644082,"523,649,481,762",14106
Spain,1994,3171,37203100,8.523483258115586,"529,121,577,320",14223
Spain,1995,3157,37275300,8.469415403766032,"612,939,685,081",16444
Spain,1996,3320,37341200,8.890983685580538,"640,998,292,395",17166
Spain,1997,3373,37405000,9.017511027937442,"588,692,045,455",15738
Spain,1998,3261,37458900,8.705541273235466,"617,041,986,858",16473
Spain,1999,3220,37789271,8.52093706703154,"633,194,118,900",16756
Spain,2000,3394,38319996,8.856994661481698,"595,402,616,547",15538
Spain,2001,3189,38713504,8.237435702022736,"625,975,838,926",16169
Spain,2002,3372,39340611,8.571295448359965,"705,145,868,624",17924
Spain,2003,3478,39947556,8.70641498068117,"906,853,273,138",22701
Spain,2004,3508,40555823,8.64980597237541,"1,069,555,500,372",26372
Spain,2005,3399,41195479,8.250905396682,"1,157,276,458,152",28092
Spain,2006,3247,41808848,7.766298655251156,"1,264,551,499,185",30246
Spain,2007,3264,42547327,7.671457245716047,"1,479,341,637,011",34769
Spain,2008,3457,43199484,8.00241039916125,"1,635,015,380,108",37848
Spain,2009,3429,43490086,7.8845555743440014,"1,499,099,749,931",34470
Spain,2010,3158,43595356,7.243890840116089,"1,431,616,749,640",32839
Sri Lanka,1996,4898,16654427,29.40959782044738,"13,897,738,375",834
Sri Lanka,1997,5887,16775409,35.093034095323695,"15,091,913,884",900
Sri Lanka,1998,5518,16897691,32.655349183506786,"15,794,972,847",935
Sri Lanka,1999,5619,17020287,33.013544366202524,"15,656,327,860",920
Sri Lanka,2000,5252,17140342,30.641162235852704,"16,330,814,180",953
Sri Lanka,2001,4590,17266961,26.58255844789364,"15,749,753,805",912
Sri Lanka,2002,4382,17395955,25.189763942249794,"16,536,535,647",951
Sri Lanka,2003,4467,17524596,25.489888611412212,"18,881,765,437",1077
Sri Lanka,2006,4015,17891558,22.44075110730994,"28,267,410,543",1580
Suriname,1991,57,363079,15.699062738412302,"448,300,000",1235
Suriname,1992,48,370194,12.96617449229323,"404,600,000",1093
Suriname,1995,55,389414,14.123785996394583,"693,970,588",1782
Suriname,1996,21,395805,5.305642930230795,"860,630,923",2174
Suriname,1997,32,401814,7.963883787025837,"929,607,500",2314
Suriname,1998,29,407606,7.1147137186400595,"945,000,000",2318
Suriname,1999,49,413303,11.855708765723936,"885,444,186",2142
Suriname,2000,52,419001,12.410471574053522,"892,164,394",2129
Suriname,2001,72,424515,16.960531429984805,"763,465,550",1798
Suriname,2002,69,430176,16.03994644052667,"1,078,402,128",2507
Suriname,2003,77,435946,17.66273804553775,"1,271,196,078",2916
Suriname,2004,67,441717,15.168082731703784,"1,484,092,538",3360
Suriname,2005,72,447445,16.091363184301983,"1,793,754,805",4009
Suriname,2006,112,453293,24.708080645410362,"2,626,380,435",5794
Suriname,2007,119,459086,25.921069254997974,"2,936,612,022",6397
Suriname,2008,147,464789,31.627254517641337,"3,532,969,035",7601
Suriname,2009,131,470448,27.84579804781825,"3,875,409,836",8238
Suriname,2010,136,476052,28.56830766386865,"4,368,398,048",9176
Sweden,1991,1483,8041100,18.442750369974256,"270,362,531,377",33623
Sweden,1992,1355,8073200,16.783927067333895,"280,312,318,915",34721
Sweden,1993,1373,8112500,16.924499229583976,"209,950,792,713",25880
Sweden,1994,1324,8174100,16.197501865648817,"226,079,963,712",27658
Sweden,1995,1348,8233000,16.373132515486457,"264,051,981,551",32072
Sweden,1996,1253,8274300,15.143274959815331,"288,103,936,773",34819
Sweden,1997,1201,8311300,14.450206345577708,"264,477,727,279",31821
Sweden,1998,1231,8346300,14.749050477457077,"266,800,462,899",31966
Sweden,1999,1220,8378013,14.56192536344835,"270,847,937,645",32328
Sweden,2000,1131,8409008,13.449862338102188,"259,802,012,617",30896
Sweden,2001,1197,8439317,14.18361225203414,"239,917,320,967",28429
Sweden,2002,1180,8465828,13.938388542739116,"263,926,220,333",31175
Sweden,2003,1112,8490539,13.096930595336762,"331,108,912,605",38997
Sweden,2004,1155,8514314,13.56539117537831,"381,705,425,302",44831
Sweden,2005,1219,8538624,14.276304940936619,"389,042,298,377",45563
Sweden,2006,1197,8576044,13.957484359921661,"420,032,121,656",48977
Sweden,2007,1126,8629159,13.048780304082936,"487,816,328,342",56531
Sweden,2008,1170,8688504,13.466069647893354,"513,965,650,650",59155
Sweden,2009,1242,8755922,14.18468551912637,"429,657,033,108",49070
Sweden,2010,1141,8823125,12.931926046610469,"488,377,689,565",55352
Switzerland,1995,1419,6617500,21.443143180959577,"342,617,007,104",51774
Switzerland,1996,1432,6652200,21.526712967138693,"330,091,688,350",49621
Switzerland,1997,1341,6675200,20.089285714285715,"286,519,135,327",42923
Switzerland,1998,1371,6725167,20.386110857916243,"295,045,152,021",43872
Switzerland,1999,1296,6764328,19.15933112646223,"289,912,492,345",42859
Switzerland,2000,1380,6809589,20.26554025507266,"272,055,499,941",39952
Switzerland,2001,1338,6865842,19.48777731849932,"278,631,271,391",40582
Switzerland,2002,1446,6942010,20.82970206035428,"301,416,810,214",43419
Switzerland,2003,1269,6969293,18.20844668175093,"352,914,820,747",50639
Switzerland,2004,1284,7023166,18.2823530014811,"394,163,688,621",56123
Switzerland,2005,1299,7071991,18.368236045549267,"408,689,353,999",57790
Switzerland,2006,1309,7118477,18.38876490013243,"430,921,192,375",60536
Switzerland,2007,1360,7183595,18.932024981920613,"479,913,034,322",66807
Switzerland,2008,1314,7274875,18.062166016598223,"554,363,487,120",76202
Switzerland,2009,1105,7364558,15.004294894547643,"541,506,500,414",73529
Switzerland,2010,1006,7439147,13.523055801962242,"583,782,977,866",78474
Thailand,1991,3559,51947693,6.851122339542585,"98,234,695,722",1891
Thailand,1992,3550,52570440,6.752844374138775,"111,452,869,378",2120
Thailand,1994,2307,52691000,4.378356835133134,"146,683,499,006",2784
Thailand,1995,4245,54366057,7.808180755135507,"169,278,552,851",3114
Thailand,1996,4443,55070703,8.067810574344765,"183,035,154,107",3324
Thailand,1997,4150,55859088,7.429408800945694,"150,180,268,649",2689
Thailand,1998,4963,56691783,8.754355106453435,"113,675,706,127",2005
Thailand,1999,5276,57507860,9.174398073585072,"126,668,932,160",2203
Thailand,2000,5182,58262135,8.894284426755044,"126,392,308,498",2169
Thailand,2002,4902,58263389,8.413516762644893,"134,300,851,255",2305
Thailand,2003,4484,60158951,7.453587413783196,"152,280,653,544",2531
Thailand,2004,4296,60686373,7.07901920584379,"172,895,476,153",2849
Thailand,2005,3937,61182665,6.434829211836392,"189,318,499,954",3094
Thailand,2006,3608,61636512,5.853673225376543,"221,758,486,880",3598
Thailand,2007,3754,58941621,6.36901384167904,"262,942,650,544",4461
Thailand,2008,3778,59216773,6.379949140423441,"291,383,081,232",4921
Thailand,2009,3787,59483718,6.366448042134825,"281,710,095,725",4736
Thailand,2010,3761,59769764,6.292479254226268,"341,105,009,515",5707
Trinidad and Tobago,1991,148,1102000,13.430127041742287,"5,307,905,882",4817
Trinidad and Tobago,1992,163,1132600,14.391665195126258,"5,439,552,941",4803
Trinidad and Tobago,1993,174,1148300,15.15283462509797,"4,669,488,516",4066
Trinidad and Tobago,1994,148,1162900,12.726803680454037,"4,947,205,860",4254
Trinidad and Tobago,1995,184,1149173,16.011514367288477,"5,329,214,163",4637
Trinidad and Tobago,1996,146,1156185,12.627736910615516,"5,759,537,726",4982
Trinidad and Tobago,1997,160,1162267,13.766200021165533,"5,737,751,332",4937
Trinidad and Tobago,1998,171,1167924,14.64136365037451,"6,043,694,330",5175
Trinidad and Tobago,1999,139,1173276,11.847169804888193,"6,808,982,521",5803
Trinidad and Tobago,2000,166,1178363,14.08733980954935,"8,154,338,233",6920
Trinidad and Tobago,2001,179,1183354,15.126496382316704,"8,824,873,259",7458
Trinidad and Tobago,2002,156,1188800,13.122476446837148,"9,008,273,721",7578
Trinidad and Tobago,2003,144,1194458,12.055677135571113,"11,305,459,802",9465
Trinidad and Tobago,2004,168,1200116,13.998646797476244,"13,280,275,123",11066
Trinidad and Tobago,2005,136,1205471,11.281897283302543,"15,982,282,462",13258
Trinidad and Tobago,2006,141,1209301,11.659628165361642,"18,369,070,085",15190
Trinidad and Tobago,2007,131,1213988,10.790880964226995,"21,642,304,046",17827
Trinidad and Tobago,2008,199,1219336,16.32035796531883,"27,870,257,894",22857
Trinidad and Tobago,2009,128,1225097,10.448152268759127,"19,175,196,446",15652
Trinidad and Tobago,2010,160,1231002,12.99754183989953,"22,157,948,396",18000
Turkey,2009,1050,65962419,1.5918154851173667,"644,639,902,581",9773
Turkey,2010,1524,66975131,2.2754714731353043,"771,901,768,698",11525
Turkmenistan,1991,273,3162500,8.632411067193676,"3,208,098,919",1014
Turkmenistan,1992,271,3252900,8.331027698361462,"3,200,539,816",984
Turkmenistan,1993,240,3331100,7.204827234246945,"3,179,225,949",954
Turkmenistan,1994,234,3423100,6.835908971400193,"2,561,118,608",748
Turkmenistan,1995,244,3818200,6.3904457597820965,"2,482,228,440",650
Turkmenistan,1996,283,3913000,7.23230258113979,"2,379,281,768",608
Turkmenistan,1997,333,4006400,8.311701277955272,"2,450,084,970",612
Turkmenistan,1998,405,4099200,9.879976580796253,"2,605,688,065",636
Turkmenistan,1999,442,3958754,11.165129230055719,"2,450,686,660",619
Turkmenistan,2000,383,4026478,9.512035083763031,"2,904,662,605",721
Turkmenistan,2001,445,4095981,10.864308208460928,"3,534,803,922",863
Turkmenistan,2002,416,4143692,10.039356206976773,"4,461,978,499",1077
Turkmenistan,2003,377,4177740,9.024017770373456,"5,977,560,877",1431
Turkmenistan,2004,392,4211000,9.308952742816434,"6,838,351,088",1624
Turkmenistan,2005,468,4252530,11.005213367101467,"8,104,355,717",1906
Turkmenistan,2006,506,4287650,11.801336396394296,"10,277,598,152",2397
Turkmenistan,2007,354,4342657,8.151691464465188,"12,664,165,103",2916
Turkmenistan,2008,484,4412135,10.96974593932416,"19,271,523,179",4368
Turkmenistan,2009,165,4484467,3.679367023996386,"20,214,385,965",4508
Turkmenistan,2010,178,4551185,3.911069314914687,"22,583,157,895",4962
Ukraine,1991,10700,48200600,22.198893789703863,"77,464,561,150",1607
Ukraine,1992,11666,48487300,24.059908470877943,"73,942,235,330",1525
Ukraine,1993,12469,48680500,25.613952198518913,"65,648,559,903",1349
Ukraine,1994,13826,48619000,28.43744215224501,"52,549,555,149",1081
Ukraine,1995,14541,48415300,30.033894244174878,"48,213,868,178",996
Ukraine,1996,15160,48174500,31.468930658335843,"44,558,077,827",925
Ukraine,1997,14903,47923000,31.097802725205018,"50,150,399,792",1046
Ukraine,1998,14789,47675400,31.020190706318143,"41,883,241,472",879
Ukraine,1999,14363,47415400,30.29184610907005,"31,580,639,045",666
Ukraine,2000,14467,47125400,30.698943669443654,"31,261,527,363",663
Ukraine,2001,13131,46805969,28.05411420923686,"38,009,344,577",812
Ukraine,2002,12536,46060017,27.216663858374172,"42,392,896,031",920
Ukraine,2003,12313,45697383,26.944650200209495,"50,132,953,288",1097
Ukraine,2004,11256,45322826,24.83516804534651,"64,883,060,726",1432
Ukraine,2005,10621,44939270,23.634117777169056,"86,142,018,069",1917
Ukraine,2006,10013,44560034,22.47080870719264,"107,753,069,307",2418
Ukraine,2007,10032,44198672,22.697514531658328,"142,719,009,901",3229
Ukraine,2008,9454,43856123,21.556853076137166,"179,992,405,832",4104
Ukraine,2009,9715,43557944,22.30362388087004,"117,227,769,792",2691
Ukraine,2010,9089,43296809,20.992309156085845,"136,013,155,905",3141
United Arab Emirates,2005,96,4280433,2.2427637577787105,"180,617,018,380",42196
United Arab Emirates,2006,90,4923879,1.8278272069642654,"222,116,541,865",45110
United Arab Emirates,2007,101,5695389,1.773364383012293,"257,916,133,424",45285
United Arab Emirates,2008,100,6510358,1.536013841327927,"315,474,615,739",48457
United Arab Emirates,2009,124,7252480,1.7097599717613836,"253,547,358,747",34960
United Arab Emirates,2010,111,7839736,1.4158640035837942,"289,787,338,325",36964
United Kingdom,1991,4547,53903427,8.43545624659449,"1,142,797,178,131",21201
United Kingdom,1992,4628,54076358,8.558268661510082,"1,179,659,529,660",21815
United Kingdom,1993,4462,54283982,8.219735980311835,"1,061,388,722,256",19553
United Kingdom,1994,4380,54497293,8.037096448074953,"1,140,489,745,944",20927
United Kingdom,1995,4315,54746964,7.881715596137897,"1,335,218,557,677",24389
United Kingdom,1996,4165,55012207,7.57104691327872,"1,408,781,591,264",25609
United Kingdom,1997,4143,55266635,7.496385477422318,"1,552,483,628,029",28091
United Kingdom,1998,4389,55527379,7.904208840831475,"1,638,511,096,390",29508
United Kingdom,1999,4448,55833339,7.966566355632072,"1,665,623,685,488",29832
United Kingdom,2000,4290,56133909,7.642439438878201,"1,647,951,278,560",29358
United Kingdom,2001,4128,55571993,7.4282021881057965,"1,621,510,004,318",29179
United Kingdom,2002,4117,55908944,7.3637591867233265,"1,768,408,273,381",31630
United Kingdom,2003,3979,56171771,7.083629248577546,"2,038,395,102,041",36289
United Kingdom,2004,4183,56455011,7.409439704121216,"2,398,555,474,185",42486
United Kingdom,2005,4047,56809024,7.123868207980479,"2,520,701,818,182",44372
United Kingdom,2006,4122,57091129,7.220035883333118,"2,692,612,695,492",47163
United Kingdom,2007,3897,57382757,6.79123869910956,"3,074,359,743,898",53576
United Kingdom,2008,4259,57683372,7.383410248624162,"2,890,564,338,235",50111
United Kingdom,2009,4246,58013559,7.318978654627964,"2,382,825,985,356",41074
United Kingdom,2010,4188,58403529,7.170799559047194,"2,441,173,394,730",41798
United States,1991,30790,232955000,13.21714494215621,"6,174,043,000,000",26503
United States,1992,30471,235565600,12.935250308194405,"6,539,299,000,000",27760
United States,1993,31084,238092300,13.055441104143226,"6,878,718,000,000",28891
United States,1994,31123,240614100,12.934819696767562,"7,308,755,000,000",30375
United States,1995,31272,243164200,12.860445739956786,"7,664,060,000,000",31518
United States,1996,30879,245997800,12.552551282978953,"8,100,201,000,000",32928
United States,1997,30517,248486400,12.281155024983258,"8,608,515,000,000",34644
United States,1998,30558,251332500,12.15839575064904,"9,089,168,000,000",36164
United States,1999,29183,253748671,11.500749889641787,"9,660,624,000,000",38072
United States,2000,29343,262246108,11.189107904701487,"10,284,779,000,000",39218
United States,2001,30607,265427546,11.53120708880758,"10,621,824,000,000",40018
United States,2002,31645,268759559,11.774464922380677,"10,977,514,000,000",40845
United States,2003,31477,271041510,11.61335029457296,"11,510,670,000,000",42468
United States,2004,32428,273584136,11.853026448872752,"12,274,928,000,000",44867
United States,2005,32629,276106680,11.817533715591379,"13,093,726,000,000",47423
United States,2006,33292,278980848,11.933435660070831,"13,855,888,000,000",49666
United States,2007,34596,280658606,12.326719815604015,"14,477,635,000,000",51585
United States,2008,36030,282355565,12.76050642033565,"14,718,582,000,000",52128
United States,2009,36900,285162662,12.939983005208445,"14,418,739,000,000",50563
United States,2010,38362,287839149,13.32758248253437,"14,964,372,000,000",51989
Uruguay,1993,418,2896228,14.432565391951186,"15,002,106,518",5180
Uruguay,1994,406,2920296,13.902700274218779,"17,474,647,792",5984
Uruguay,1995,427,2943816,14.504982648372046,"19,297,663,097",6555
Uruguay,1996,393,2967278,13.244461759228491,"20,515,543,039",6914
Uruguay,1997,456,2991662,15.242363609257998,"23,969,823,010",8012
Uruguay,1998,521,3014887,17.28091301597705,"25,385,928,198",8420
Uruguay,1999,450,3034833,14.827834019203033,"23,983,945,191",7903
Uruguay,2000,555,3050169,18.195713089995998,"22,823,255,802",7483
Uruguay,2001,499,3061024,16.3017343215865,"20,898,788,417",6827
Uruguay,2002,675,3065257,22.020992040797886,"13,606,494,599",4439
Uruguay,2003,535,3065772,17.450743238570904,"12,045,631,093",3929
Uruguay,2004,520,3066489,16.95750416844802,"13,686,329,890",4463
Uruguay,2005,498,3070178,16.2205578959917,"17,362,857,684",5655
Uruguay,2006,528,3077445,17.15708972865478,"19,579,457,966",6362
Uruguay,2007,576,3087957,18.65310948306599,"23,410,572,634",7581
Uruguay,2008,523,3100791,16.866664022180146,"30,366,213,119",9793
Uruguay,2009,511,3114306,16.408150001958703,"31,660,911,277",10166
Uruguay,2010,547,3127306,17.491092972673606,"40,284,481,652",12882
Uzbekistan,1991,1393,17347800,8.029836636345818,"13,677,622,222",788
Uzbekistan,1992,1344,18257000,7.3615599496083695,"12,941,297,376",709
Uzbekistan,1993,1355,18509300,7.320644216691069,"13,099,013,836",708
Uzbekistan,1994,1419,19144700,7.411973026477302,"12,899,156,991",674
Uzbekistan,1995,1485,19599000,7.576917189652534,"13,350,468,917",681
Uzbekistan,1996,1699,19854500,8.557254023017451,"13,948,892,216",703
Uzbekistan,1997,1554,20364300,7.631001311117986,"14,744,603,774",724
Uzbekistan,1998,1620,20861200,7.765612716430502,"14,988,971,211",719
Uzbekistan,1999,1795,21329916,8.41541054357645,"17,078,465,982",801
Uzbekistan,2000,1919,21789067,8.807169210136442,"13,760,374,488",632
Uzbekistan,2001,1914,22231527,8.609395117123533,"11,401,351,420",513
Uzbekistan,2002,1576,22632256,6.963512607846076,"9,687,951,055",428
Uzbekistan,2003,1416,22982883,6.161106942066406,"10,128,112,401",441
Uzbekistan,2004,1251,23300841,5.368904924933825,"12,030,023,548",516
Uzbekistan,2005,1221,23600347,5.17365274332619,"14,307,509,839",606
Uzbekistan,2009,1399,25288102,5.532245955034506,"33,689,223,673",1332
Uzbekistan,2010,1464,25651783,5.707205616077448,"39,332,770,929",1533
